line,2.3-butanedione.olfactory.attraction.f,2.3-butanedione.olfactory.attraction.m,2.3-butanedione.olfactory.latency.30.percentile.f,2.3-butanedione.olfactory.latency.30.percentile.m,2.3-butanedione.olfactory.latency.90.percentile.f,2.3-butanedione.olfactory.latency.90.percentile.m,2.3-butanedione.olfactory.response.intensity.f,2.3-butanedione.olfactory.response.intensity.m,2.3-butanedione.olfactory.strength.attraction.f,2.3-butanedione.olfactory.strength.attraction.m,abdomen.length.18C.f,abdomen.length.28C.f,abdomen.length.thermal.plasticity.f,acclimated.acute.cold.exposure.resistance.18C.f,acclimated.acute.cold.exposure.resistance.18C.m,acclimated.acute.cold.exposure.resistance.25C.f,acclimated.acute.cold.exposure.resistance.25C.m,activity.m,activity.MPH.m,acute.cold.exposure.resistance.18C.-6.f,acute.cold.exposure.resistance.18C.-6.m,acute.cold.exposure.resistance.18C.-8.f,acute.cold.exposure.resistance.18C.-8.m,acute.cold.exposure.resistance.25C.f,acute.cold.exposure.resistance.25C.m,aggression.2015.m,alpha-amanitin.resistance.0.2,alpha-amanitin.resistance.2,anoxia.tolerance.adult.f,anoxia.tolerance.adult.m,anoxia.tolerance.larval,approach.female.m,attempted.copulation.frequency.m,azinphos.methyl.resistance.0.25,azinphos.methyl.resistance.0.5,azinphos.methyl.resistance.1,azinphos.methyl.resistance.2,azinphos.methyl.resistance.LD50,basal.activity.f,basal.activity.m,boric.acid.resistance.f,caffeine.resistance.f,CHC.11 & 9-Me-C23.f,CHC.13- & 11-Me-C25.f,CHC.2-Me-C22.f,CHC.2-Me-C22.m,CHC.2-Me-C24.f,CHC.2-Me-C24.m,CHC.2-Me-C25.f,CHC.2-Me-C25.m,CHC.2-Me-C26.m,CHC.2-Me-C27.m,"CHC.2-Me-C28 & 7,11-C29:2.f",CHC.2-Me-C28.m,"CHC.2-Me-C29 & 8,12-C30:2.f",CHC.2-Me-C29.m,CHC.2-Me-C30.f,CHC.3-Me-C23.m,CHC.3-Me-C25 & 9-C26:1.f,CHC.3-Me-C25.m,"CHC.3-Me-C27 & 6,10-C28:2 & 9-C28:1.f",CHC.5-C23:1.f,CHC.5-C23:1.m,CHC.5-C24:1.f,CHC.5-C24:1.m,CHC.5-C25:1.f,CHC.5-C25:1.m,CHC.5-C27:1.f,CHC.5-Me-C25.f,"CHC.5,9-C25:2 & 9-C25:1.f","CHC.5,9-C27:2 & 9-C27:1.f",CHC.6-C23:1.f,CHC.6-C23:1.m,CHC.6-C24:1.f,CHC.6-C24:1.m,CHC.6-C26:1 & i.m,"CHC.6,10-C25:2.f","CHC.6,10-C25:2.m","CHC.6,10-C26:2.f",CHC.7-C23:1.f,CHC.7-C23:1.m,CHC.7-C24:1.m,CHC.7-C25:1.f,CHC.7-C25:1.m,CHC.7-C26:1.f,CHC.7-C26:1.m,CHC.7-C27:1.f,CHC.7-C27:1.m,CHC.7-C29:1.f,CHC.7-C29:1.m,"CHC.7,11-C23:2.f","CHC.7,11-C24:2.f","CHC.7,11-C25:2.f","CHC.7,11-C26:2.f","CHC.7,11-C27:2 & 2-Me-C26.f","CHC.7,11-C28:2 & 2-Me-C27.f","CHC.7,11-C31:2.f",CHC.8-C25:1.f,"CHC.8,12-C26:2.f","CHC.8,12-C28:2.f",CHC.9-C23:1.f,CHC.9-C23:1.m,CHC.9-C25:1.m,CHC.9-C27:1.m,"CHC.9-C29:1 & 5,9-C29:2.f","CHC.9,13-C25:2.f","CHC.9,13-C27:2.f",CHC.n-C21.f,CHC.n-C21.m,CHC.n-C22.f,CHC.n-C22.m,CHC.n-C23.f,CHC.n-C23.m,CHC.n-C24.f,CHC.n-C24.m,CHC.n-C25.m,CHC.n-C26.f,CHC.n-C26.m,CHC.n-C27.f,CHC.n-C27.m,CHC.n-C28.f,CHC.n-C28.m,CHC.n-C29.f,CHC.n-C29.m,CHC.n-C31.f,CHC.n-C31.m,CHC.NI.20.f,CHC.NI.33.f,CHC.NI.34.f,CHC.NI.54.f,CHC.NI.54.m,CHC.NI.7.m,CHC.x-C22:1a.m,CHC.x-C22:1b.m,CHC.x-C23:1.f,"CHC.x,y-C24:2.f","CHC.x,y-C24:2.m",chill.coma.recovery.f,chill.coma.recovery.m,chill.coma.recovery.variance.f,chill.coma.recovery.variance.m,chlorantraniliprole.resistance.0.5,chlorantraniliprole.resistance.1,chlorantraniliprole.resistance.2,chlorantraniliprole.resistance.3,chlorantraniliprole.resistance.4,chlorantraniliprole.resistance.5,chlorantraniliprole.resistance.LC50,chronic.cold.exposure.resistance.f,chronic.cold.exposure.resistance.m,circadian.period.chi.f,circadian.period.chi.m,circadian.period.mesa.f,circadian.period.mesa.m,circadian.rythmicity.index.f,circadian.rythmicity.index.m,climbing.ability.f,climbing.ability.m,climbing.ability.paraquat.f,climbing.ability.paraquat.m,climbing.age.decline.high.yeast.f,climbing.age.decline.low.yeast.f,cold.hardiness.-5C.larvae,cold.hardiness.f,cold.hardiness.m,cold.shock.acclimated.old.f,cold.shock.acclimated.old.m,cold.shock.acclimated.young.f,cold.shock.acclimated.young.m,cold.shock.old.f,cold.shock.old.m,cold.shock.young.f,cold.shock.young.m,CT.max.2020.f,CT.max.2020.m,CT.min.2020.f,CT.min.2020.m,CT.min.23C.m,CT.min.developmental.stability.m,CT.min.plasticity.m,CT.min.plasticity.variation.m,CT.min.within.environment.variation.plasticity.m,day.sleep.bout.length.f,day.sleep.bout.length.m,day.sleep.bout.length.SD.f,day.sleep.bout.length.SD.m,day.sleep.bouts.f,day.sleep.bouts.m,day.sleep.bouts.SD.f,day.sleep.bouts.SD.m,day.sleep.f,day.sleep.m,day.sleep.SD.f,day.sleep.SD.m,DCV.resistance.m,DDT.resistance.knockdown.f,DDT.resistance.mortality.f,deltamethrin.resistance.m,dessication.tolerance.f,dessication.tolerance.m,developmental.acclimation.cold.exposure.f,developmental.acclimation.cold.exposure.m,dopamine.response.to.paraquat.2021.m,E.faecalis.resistance.m,egg.adult.development.time.2016.f,egg.adult.development.time.2016.m,egg.adult.development.time.2018,egg.adult.development.time.EtOH.exposure,egg.adult.viability.2016,egg.adult.viability.2018,egg.adult.viability.EtOH.exposure,ethanol.sensitivity.development.time,ethanol.sensitivity.first.exposure.f,ethanol.sensitivity.first.exposure.m,ethanol.sensitivity.second.exposure.f,ethanol.sensitivity.second.exposure.m,ethanol.sensitivity.viability,ethanol.tolerance.f,ethanol.tolerance.m,exercise.induced.activity.f,exercise.induced.activity.m,fecundity.f,fertilised.egg.retention.score.f,fertility.25C.m,fertility.27C.m,fertility.29C.m,fertility.thermal.susceptibility.m,FHV.resistance.m,fitness.early.f,fitness.early.m,fitness.late.f,fitness.late.m,flight.performance.f,flight.performance.m,food.intake.f,food.intake.m,foraging.survival.m,genital.licking.frequency.m,genome.size,glucose.2015.m,glucose.anexic.m,glucose.gnotobiotic.m,glucose.high.glucose.diet.m,glucose.low.glucose.diet.m,glucose.medium.glucose.diet.m,glucose.microbiome.effect.m,glucose.yeast.poor.diet.f,glucose.yeast.rich.diet.f,glycerol.2015.m,glycerol.high.glucose.diet.m,glycerol.low.glucose.diet.m,glycerol.medium.glucose.diet.m,glycogen.2015.m,glycogen.high.glucose.diet.m,glycogen.low.glucose.diet.m,glycogen.medium.glucose.diet.m,gustatory.response.ethanol.f,gustatory.response.ethanol.m,gut.permeability.f,gut.permeability.radiation.f,hydrogen.peroxide.resistance.f,imidacloprid.resistance.100ppm,imidacloprid.resistance.25ppm,interocular.distance.f,interocular.distance.m,IPI.m,isolated.aggression.m,kallithea.resistance.LT50.f,kallithea.resistance.LT50.m,kallithea.viral.load.f,kujin.virus.resistance.f,L.monocytogenes.load.m,L.monocytogenes.MTD.m,lead.effect.development.time.f,lead.effect.development.time.m,lead.effect.locomotor.activity.f,lead.effect.locomotor.activity.m,lead.effect.viability,lead.egg.adult.development.time.2016.f,lead.egg.adult.development.time.2016.m,lead.egg.adult.viability.2016,lead.locomotor.activity.2016.f,lead.locomotor.activity.2016.m,lifespan.18C.f,lifespan.18C.m,lifespan.2019.f,lifespan.25C.2014.f,lifespan.25C.2015.f,lifespan.25C.2020.f,lifespan.25C.2020.m,lifespan.25C.high.yeast.f,lifespan.25C.low.yeast.f,lifespan.28C.f,lifespan.28C.m,lifespan.following.diapause.2019.f,lifespan.high.sugar.diet.f,lifetime.fecundity.25C.f,locomotor.activity.2016.f,locomotor.activity.2016.m,locomotor.activity.m,locomotor.frequency.f,M.anisopliae.resistance.f,M.anisopliae.resistance.m,malathion.mortality.12hr.f,malathion.mortality.12hr.m,malathion.mortality.24hr.f,malathion.mortality.24hr.m,malathion.mortality.3hr.f,malathion.mortality.3hr.m,malathion.mortality.6hr.f,malathion.mortality.6hr.m,mass.yeast.poor.diet.f,mass.yeast.rich.diet.f,mating.latency.2015.m,MeHg.tolerance,micro.environmental.plasticity.lifespan.18C.f,micro.environmental.plasticity.lifespan.18C.m,micro.environmental.plasticity.lifespan.25C.f,micro.environmental.plasticity.lifespan.25C.m,micro.environmental.plasticity.lifespan.28C.f,micro.environmental.plasticity.lifespan.28C.m,MPH.effect.on.activity.m,msb.resistance.f,msb.resistance.m,mtDNA.copy.number,negative.geotaxis.f,negative.geotaxis.m,negative.geotaxis.msb.f,negative.geotaxis.msb.m,negative.geotaxis.sensitivity.msb.f,negative.geotaxis.sensitivity.msb.m,night.sleep.bout.length.f,night.sleep.bout.length.m,night.sleep.bout.length.SD.f,night.sleep.bout.length.SD.m,night.sleep.bouts.f,night.sleep.bouts.m,night.sleep.bouts.SD.f,night.sleep.bouts.SD.m,night.sleep.f,night.sleep.m,night.sleep.SD.f,night.sleep.SD.m,olfactory.response.1-hexanol.f,olfactory.response.1-hexanol.m,olfactory.response.2-heptanone.f,olfactory.response.2-heptanone.m,olfactory.response.2-phenyl.ethyl.alcohol.f,olfactory.response.2-phenyl.ethyl.alcohol.m,olfactory.response.acetophenone.f,olfactory.response.acetophenone.m,olfactory.response.benzaldehyde.2013.f,olfactory.response.benzaldehyde.2013.m,olfactory.response.benzaldehyde.2015.f,olfactory.response.benzaldehyde.2015.m,olfactory.response.citral.f,olfactory.response.citral.m,olfactory.response.D-carvone.f,olfactory.response.D-carvone.m,olfactory.response.ethanol.f,olfactory.response.ethanol.m,olfactory.response.ethylacetate.f,olfactory.response.ethylacetate.m,olfactory.response.ethylbutyrate.f,olfactory.response.ethylbutyrate.m,olfactory.response.eugenol.f,olfactory.response.eugenol.m,olfactory.response.heliol.f,olfactory.response.heliol.m,olfactory.response.hexal.f,olfactory.response.hexal.m,olfactory.response.L-carvone.f,olfactory.response.L-carvone.m,olfactory.response.methylSalicylate.f,olfactory.response.methylSalicylate.m,orient.towards.female.m,ovariole.asymmetry.f,ovariole.number.f,p-xylene.susceptibility,P.aeruginosa.defecation.f,P.aeruginosa.fecal.pH.f,P.aeruginosa.intestinal.mitosis.f,P.aeruginosa.resistance.2017.f,P.aeruginosa.resistance.2017.m,P.aeruginosa.resistance.2019.f,P.entomophila.resistance.f,P.rettgeri.load.f,P.rettgeri.load.high.glucose.diet.m,P.rettgeri.load.low.glucose.diet.m,P.rettgeri.load.medium.glucose.diet.m,P.rettgeri.resistance.f,P.rettgeri.tolerance.f,paraquat.resistance.2021.f,paraquat.resistance.2021.m,paraquat.resistance.f,paraquat.resistance.m,parathion.resistance.m,permethrin.knockdown.f,permethrin.knockdown.m,permethrin.mortality.24hr.f,permethrin.mortality.24hr.m,phototaxis.mid.age.f,phototaxis.mid.age.m,phototaxis.old.f,phototaxis.old.m,phototaxis.young.f,phototaxis.young.m,posterior.lobe.shape.PC1.m,posterior.lobe.shape.PC2.m,posterior.lobe.size.m,protein.2015.m,protein.anexic.m,protein.gnotobiotic.m,protein.high.glucose.diet.m,protein.low.glucose.diet.m,protein.medium.glucose.diet.m,pupal.case.length,pupation.height,radiation.resistance.m,RCH.18C.f,RCH.18C.m,RCH.25C.f,RCH.25C.m,RCH.old.f,RCH.old.m,RCH.young.f,RCH.young.m,sigma.virus.sensitivity.f,social.aggression.m,social.effect.aggression.m,sprinter.marathoner.f,sprinter.marathoner.m,startle.response.2012.f,startle.response.2012.m,startle.response.2012.msb.f,startle.response.2012.msb.m,startle.response.f,startle.response.m,startle.response.variance.f,startle.response.variance.m,startle.sensitivity.msb.f,startle.sensitivity.msb.m,starvation.resistance.2012.f,starvation.resistance.2012.m,starvation.resistance.2017.m,starvation.resistance.2019.f,starvation.resistance.2019.m,starvation.resistance.high.carb.diet.m,starvation.resistance.high.fat.diet.m,starvation.resistance.high.protein.diet.m,starvation.resistance.larvae,starvation.resistance.old.f,starvation.resistance.old.m,starvation.resistance.standard.diet.m,starvation.resistance.variance.f,starvation.resistance.variance.m,starvation.resistance.yeast.poor.diet.f,starvation.resistance.yeast.rich.diet.f,starvation.resistance.young.f,starvation.resistance.young.m,T1.femur.f,T1.femur.m,T1.leg.length.f,T1.leg.length.m,T1.tarsus.f,T1.tarsus.m,T1.tibia.f,T1.tibia.m,T2.femur.f,T2.femur.m,T2.leg.length.f,T2.leg.length.m,T2.tarsus.f,T2.tarsus.m,T2.tibia.f,T2.tibia.m,tergite5.f,tergite6.f,thorax.length.18C.f,thorax.length.28C.f,thorax.length.thermal.plasticity.f,traumatic.injury.mortality,triglyceride.2015.m,triglyceride.gnotobiotic.m,triglyceride.high.glucose.diet.m,triglyceride.low.glucose.diet.m,triglyceride.medium.glucose.diet.m,triglyceride.poor.diet.f,triglyceride.yeast.rich.diet.f,tunicamycin.ER.stress.m,tunicamycin.LT50.m,unfertilised.eggs.post.mating,virgin.egg.retention.f,waking.activity.f,waking.activity.m,waking.activity.SD.f,waking.activity.SD.m,week1.fecundity.25C.f,week3.fecundity.25C.f,week5.fecundity.25C.f,week7.fecundity.25C.f,weight.anexic.m,weight.gnotobiotic.m,weight.high.glucose.diet.m,weight.low.glucose.diet.m,weight.medium.glucose.diet.m,weight.microbiome.effect.m,wet.weight.m,wing.centroid.size.2019_Dworkin.f,wing.centroid.size.2019_Dworkin.m,wing.centroid.size.2019_Houle.f,wing.centroid.size.2019_Houle.m,wing.centroid.size.f,wing.centroid.size.m,wing.display.frequency.m,wolbachia.copy.number
101,0.6393096355506037,1.1375857700822567,1.6151063874551204,-1.1394909428560889,-0.2829690731574238,-0.4802171043223619,-0.8956936560203695,0.1696371351300134,-1.2108561763585033,-0.7347071553165987,1.713943239778138,-1.1440521187199875,2.522622531368862,0.8045391787290054,0.7191103252691501,-0.2028850611961329,-0.5530363112411731,0.6299467538770855,0.5298332059539028,0.6493840535184044,-0.5201797415494549,0.22474576180538489,-0.4930616408986977,0.5338895929892923,1.6485768747103209,-0.7869474189675203,-0.37247987030783375,-0.02321338687167105,-0.787664006967423,-0.23094255308191985,0.2823076930985948,-0.19896637112823848,-0.12353461816654096,-0.11513926578969577,0.269261871327244,0.9976461857705317,0.9112494217062322,-0.7245237579804044,-1.0068356295224221,0.15804203138770484,0.00727319713790267,NA,-0.8643695406811586,-0.901882297447738,-1.0842632075892726,-0.6258360463526632,-1.2428050831806898,-1.1695959200605275,-1.3207953676481932,-0.823636905082211,-1.4492150431456055,-0.5139907935908338,1.6225495322746906,-0.1531968746955056,0.9182973026112881,1.287022164491799,0.42663677784102416,-1.1620533604677827,-0.6042149093979639,-0.01774244215728041,0.4890343905781956,-0.2864693334358587,-0.3083449646905551,0.9818141971907269,0.48181580044307587,-0.13154499032391573,-0.09695104862385884,0.0025787356936509513,0.7805834900905309,-0.09290938823701572,-0.21662623858457963,-0.5406736179188721,-0.9821364148086927,0.25223263423900544,0.34065707728591366,-0.4944336809389409,-0.9169179834285847,-0.27429790497348383,-0.8041543627681826,0.12951385050619688,0.07139137973769943,1.6490628586816287,0.42835869254888387,0.4904520918223516,1.3772138374048366,0.6791944118359551,2.7010027742694516,0.45642235583357127,3.608551008021271,-0.7787714685870645,-0.13186499938186752,-0.593190455503446,-0.3645948230444008,-0.7463819969983815,-1.936162007108934,0.4102992812586389,2.977246487809566,-1.4523472272198514,-1.009387455334725,-0.0068737476026217775,0.07200003190672674,0.19892061057839647,0.25477539454489573,0.016129417792438386,1.5684385196924315,-0.8384715391944125,-1.2855321195350882,-0.21668165347279922,0.10193401409335442,-0.18818056972166686,0.40397132799526,-0.584381188687501,-0.23332613647900285,0.005928301982551432,0.03408738639380237,-0.7199126295127769,-0.021943100975779117,-0.2024988256864923,0.20699000944429993,0.08901013118476864,1.772999949398624,0.7953352508260924,2.215959423304595,0.668718451464323,1.9646255515969933,0.10114559116736734,1.5108507296523337,-0.5278678172521852,-0.27872476512061733,-0.017203800130301553,0.44345657497984,0.7711061670543424,0.14701255922230175,0.7142418568695651,-0.8226346101290717,-0.37118016529037257,-1.1645701585378359,0.558866907846339,0.7296510507213487,0.20955794168680442,-0.055177254058006664,NA,NA,NA,NA,NA,NA,NA,0.45170512305521027,-0.08838993208158183,-0.29526337653270635,NA,-1.6731902968767416,NA,-1.0186595812690769,-1.8018713427307265,-0.18048224828487677,-0.3272828268137651,-0.3313912710189506,-0.4065988653408152,-0.41391395856433294,-1.1286291977247898,NA,NA,NA,-1.4361701307919283,-0.005031653791283006,0.35676105513896844,-0.44516436128665077,-0.45293106078155887,1.6066217150116864,0.5396312958718551,0.877579958411996,NA,NA,NA,NA,0.17836060835786116,0.011126961878139751,-0.134402819431816,-0.5792896792253922,-1.0085919093832874,-0.5431197185512425,-0.6443889371948051,-0.8271623738269142,-0.8742124222266352,-0.3307468596474021,1.094962435261257,-1.3444252349005474,-1.0675664491715278,-0.48586847911938325,-0.6650947986721841,-0.7119785784955971,-0.35382695958449933,0.33693629288340693,0.24337160915279382,1.4136790370160957,-0.7704422461981608,0.9407549432750791,0.9077726618572931,-0.38489449827688743,-1.692581194595059,-0.1780196104522879,0.48441653138577356,-0.5275468370649217,-0.11494611783385905,0.9365650290819908,-0.29846211133660117,-1.274546480785616,-0.494672212710526,-0.4636690085906584,-0.6408080797793425,2.621461966620363,1.6527833419814553,2.353881611286752,1.0255440556079527,0.06858573915026575,-0.12627709139773788,-0.48019658721740616,-1.1030861672254544,-1.07505059819714,NA,NA,0.44702255298562643,0.4945240073565255,0.7318407707908745,0.4389674176095547,0.27667392317687695,NA,NA,NA,NA,1.2139728034232187,0.9889590513862041,-0.10161453346286645,-0.9198157095007095,-0.3136842780810082,-0.6987118005564354,1.4250551173392956,-0.4908378319806178,NA,NA,-1.3956436387690656,0.5030903896090674,-1.0802139511316082,NA,-1.0592555799742893,-0.8977865146569728,1.51575213810471,1.097038670191448,1.1282609343415102,1.2565008830477395,-1.2234720211758048,-0.3489007187941411,-1.6446316771052683,-1.2196921811995314,-0.5477715614652414,1.800400590640655,-0.5582751486800668,-0.7207383430720892,-0.843678507087311,0.9612141884149499,1.3274741243328445,0.22822822289265554,-0.6814626311087866,-1.0320295421978198,NA,0.8019510513966993,-0.4092083294393909,2.195799004517919,-1.0286441184533088,0.062207214585334604,NA,1.0540997883956353,-0.8585981239516846,0.10929626161470267,-0.22176100168184576,0.4518591730382359,0.6529920109854195,-0.7389243802484385,-0.7584372091039232,0.20623790885215398,0.3570591541508821,0.17796801660977696,0.38583250729501706,1.5011668656799113,0.31798327390092296,2.076489580129795,1.2310197719084508,1.8308998693050167,1.2946122982940458,1.1719897865006645,1.180978100959754,1.3826363198117406,1.2274209723507752,0.7676301949385911,1.5761712479084706,0.04828663157090285,0.06575029562630909,0.5125727824812725,NA,0.5282362068637467,1.6164654732736061,0.9846304639095516,0.9240465207365125,0.7003587838710039,0.6318213405978171,0.6171986536486735,-0.5904258665805074,0.9890525908641282,1.6092644869671542,-0.1328805057023578,1.3344133740733894,-0.6492120706920622,-0.07554877498459832,0.23164550408647822,1.022490875465087,0.1640234084574288,0.7709000532102067,0.2454886569615258,0.6092965742879145,-0.31409373550475167,-0.7098872810487455,-0.9679897219894812,-0.6586285393820932,0.8827191895400814,0.40440258278496,-0.761409051537856,0.37750159181467396,2.1613618248488145,0.045822168619663456,-0.4657458212983968,-0.666551838873242,-0.7129102302337456,-0.8653052469030723,0.020757103008874855,0.4084409658624193,-0.17173883436150233,0.2877775396334156,0.36280809603290864,0.5453337581877759,-0.9172914910486224,-1.039624140243812,2.075342362555405,0.5118064869245728,0.1829259125674868,0.30813732659617976,0.6465576228338142,0.21815066959076143,0.3880119972278008,-1.145639930143242,-1.553952018917928,-2.7473050683711477,-1.0703872441647109,-0.8812355717243189,1.0868124024043868,-0.033531319771058804,-0.20387868875162168,-0.24694595039053654,-1.192764353997773,-1.1252873644014139,-0.6396434079829946,-0.9827831372699948,-0.6047968175548813,-0.47045929874577425,-1.8388252072852553,-0.18370169426388688,-0.5638188752999356,0.4061241340436545,0.7099256117105804,0.5254949662461528,-0.365380517217533,-0.2965624413778715,0.24805461442753815,-0.8961185087592188,-0.08455281280604426,-0.2810235948636331,1.5082108199730184,0.1493311811544072,1.566102134949467,0.7367895809051589,-0.5415214926032544,1.8585075862990807,1.7959144157362184,NA,1.4883314873625724,-1.5829613931733295,-0.7607644691585399,-0.7823935934544597,-0.8108770839039583,1.7450378848652222,1.086526338433319,-1.2470574861095884,-0.1780196104522879,0.7182725515653969,0.3643477452939892,-0.9045060661755205,1.056464367005452,0.5245991043082261,2.0094275674405937,0.5519849238649813,-1.807274258028381,-2.134920550462939,0.8460270225427857,0.12876723321746184,-0.508518370241465,-1.7516708698767292,-1.1956186337300327,-0.0842599103884107,0.7240184748323766,0.7951621274473163,NA,NA,1.0830669246361715,-0.3212044891853305,0.3823799726272404,-0.9490860045008802,0.9370157853694974,-0.5064956125248192,0.19081505925383146,0.8149302016769019,-0.7294468503216802,-2.1328123520387545,-1.3418899367860695,-1.3609817635438033,-0.17704303749884415,-1.2626860651777785,-1.113353551250468,NA,NA,1.1270838100762124,0.3155806586882017,0.11115636062837689,0.7684169847913717,-0.737107644030601,-1.1664510211854842,1.0280459643361708,0.764515426396423,0.7442658311363655,1.1052421881388987,1.0058951477262876,2.5115510057034016,-0.23059076547154111,0.15369300668792935,0.7756502758335324,-0.9463636583597912,-0.6986679574101664,-0.07516460280028288,-0.07537783614444091,-0.8414465490463989,2.3829517706076584,-0.6769990137793028,-0.7257619371019451,-0.9035959782656448,-0.15796736671310177,-0.9885631047214769,-1.768062139198841,-1.3724244935603582,-1.0255820012976844,-0.9036417755541386,0.6337116287363428,0.24568944741420776,0.05856340623310753,-0.16830127082930296,-0.6538166563565195,-0.600590430298486,0.32871826095464923,-0.02704404471365864,0.7337240377734797,0.5853622219254355,0.32432141499659106,0.2466146890427988,-0.6406660265379,-0.5844894399869126,1.1130729381156674,0.888643834629332,-0.8650221524110692,-1.2925959026932765,0.3264556688990839,-0.16553802737053694,0.24849890883278172,0.5403368334016547,1.9741773093502943,NA,1.6428509471210815,-0.708446783266993,0.6176700540937693,-0.5182094483326093,-0.892788275536981,0.24935923982761649,0.008448268737506889,NA,1.3029823928784143,1.6003748807341558,0.5369573346693463,-0.7549187646235082,-0.6047434335909118,1.348635335022314,1.2256919610513615,1.076987165554658,2.885385753264082,NA,NA,0.3918488607761627,-0.2967506092294152,0.027809332668468287,NA,0.08610845565951918,-1.8792824565934716,-1.4472152952951738,0.3386900484618203,0.37524791782454586,-0.04764155672671297,-0.19596747675534415,0.06545036869885383,NA
